"","TRUE","TRUE","3075","","janvier sapin ","10828-F","Financière Banque Nationale","(édifice SuLife) 1155, rue Metcalfe","Lucie Richard","","","","","","","5","","4","","420","TRUE","","","","","",""
"","TRUE","TRUE","0$","20 janvier","16h-17h","10783-Q","Groupe ABS","17 rue de l'Industrie, Saint-Rémi","Marc Gervais","","","","","installation de logo ","","","","","","","TRUE","","","","","",""
"","TRUE","TRUE","3076","22 janvier","14H30","10806-Q","MTL Pilates","1440 rue Peel, Montréal ","Véronique Lefort","","","","","","","9","15","5","","768","TRUE","","","","","",""
"","TRUE","TRUE","3077","22 janvier","13h-15h","10835-Q","SDC Station Sud","100-40 rue St-Sylvestre, Longueuil","Marcel Lagacé","","","","","Astro est chez le client ","","4","60","3","","245","TRUE","","","","","",""
"","TRUE","TRUE","3078","22 janvier","10h-13h","10831-Q","100 rue Louis Lévesque, Otterburn","100 rue Louis Lévesque, Otterburn","Pierre Picard","","","","","","","6","10","4","","565","TRUE","","","","","",""
"Édifice","TRUE","TRUE","3080","11déc.","8h-10h","10582-F","Collège ASFC","475, ch. de la Grande-Ligne, Rigaud","Isabelle Charest","","","","","Ajout moulure ","","4","","2","","249","TRUE","","","","","",""
"","TRUE","TRUE","3089","","10h","10863-F","Edelman","4446, boul. St-Laurent, 5e étage, Montréal","Sylvie Mota","","","234423583","","pick-up Rosedale avant le 3 février","","4","","3","","425","TRUE","","","","","",""
"Édifice","TRUE","TRUE","3090","27 janvier","","10858-F","GOOGLE","425, rue Viger O., Montréal","Daniel Martos","","","","","L’entreposage des tapis a été bâcler je soupçonne que les tapis ont été rouler à l’envers et entreposer coucher, Plusieurs tapis n’était pas identifier et les étages des tapis n’était pas indiquer sur les rouleaux. Les indication que nous avons reçu pour savoir quelle tapis va sur quelle étage se sont avérer fausses ce qui nous a fait perdre du temps.","","6","","5","5","","TRUE","","","","","",""
"Condo","TRUE","TRUE","3091","3 février","15h","10857-F","Tour Alta ","1800 boul. Angrignon","Michel Inacio","","","","","","","4","","1","","78","TRUE","","","","","",""
"","TRUE","TRUE","3095","","15h","10813-F","BMO","1250, Rné Levesque O, 46e étage, Montréal","Vincent Blais","","","","","","","4","","","","244","TRUE","","","","","",""
"","TRUE","TRUE","3096","","12h","10824-Q","CPNF","509 chemin de la Grande Côte, Saint-Eustache","Lucie Vagaiova","","","","","","","2","5","1","","204","TRUE","","","","","",""
"","TRUE","TRUE","3097","","10h","10867-F","Allied 5480 rue St-Domnique","5480, rue St-Dominique","Jean-François Plante","","","","","Stock Solatheque","","4","","2","","360","TRUE","","","","","",""
"","TRUE","TRUE","3098","","16h30","10873-Q","École Horizon-Jeunesse","155 boulevard St-Rose, Laval","Julie Gauthier","","","","","Avant 9:30 ou après 16h30 ","","9","0","5","","856","TRUE","","","","","",""
"Édifice","TRUE","TRUE","3099","","18h00","10862-F","École Lucien Guilbault","7695 ave Papineau, Montréal","David Laflamme","","","","","Triathlon","","4","","2","","240","TRUE","","","","","",""
"","TRUE","TRUE","3100","","9h00","108745-F","Clinique médicale Lacroix","1105, Hyman, DDO ","Pierre-André Guindon","","","","","Stock Solatheque","","7","24","4","","656","TRUE","","","","","",""
"Condo","TRUE","TRUE","3101","12 février","10h","10816-F","Association 6100 Deacon","6100, ave Deacon, Outremont","Marie Heisler","","","31163","","À faire dans la semaine du 28 oct à l'exception du 31 ","","4","","1","","157","TRUE","","","","","",""
"","TRUE","TRUE","3102","","10h","10872-F","CLSC Laval","4250 boul. Dagenais Ouest, Laval","Karine Lalonde","","","","","Stock Solatheque","","12","120","8","","1075","TRUE","","","","","",""
"","FALSE","FALSE","0$","","18h","","Manuvie ","900 de Maisonneuve O.","SYlvain Côte","","","","","tapis sera mis à côté de l'ascenseur E","","","","","","","FALSE","","","","","",""
"","TRUE","FALSE","3103","18 février","13h ","10869-Q","Eleva ","2300 rue Tupper, Montréal","Khorlo","","","","","voir la date selon disponiibilité des tapis (même immeuble que 1111 atwater","","7","","5","","672","FALSE","","","","","",""
"","FALSE","FALSE","3104","18 février","10h ","10868-Q","S","1111 avenue Atwater, Montréal","Khorlo","","","","","voir la date selon disponiibilité des tapis (même immeuble que 2300 Tupper)","","5","25","4","","468","FALSE","","","","","",""
"","FALSE","FALSE","0$","28 février","18h","","Sunlife ","1155 Metcalfe ","Lucie ","","","","","Changer Laize Centrale ","","","","","","","FALSE","","","","","",""
"","TRUE","FALSE","3112","28 février","12h","","CIUSSS - clinique IPS","5165, ch. Queen-Mary, 4e étage","Mark","","","","","","","11","15","6","","1016","FALSE","","","","","",""
"","TRUE","TRUE","3113","27 janvier","10h","10834-Q","E2IP","1455 32e avenue Lachine, Québec","Jérôme Pomi","","","","","","","27","55","5","","731","TRUE","","","","","",""
"","","","0$","23 janvier","A suivre ","","Bé + ","3100 Blvd. de la Concorde E local 50E, Laval,","Marie-Josée","","","","","À faire si possible le 23 janv : Centre Sportif Éric: Vestiaire","","","","","","172","FALSE","","","","","",""
"","FALSE","FALSE","0$","29 janvier","correctif 11h ","10822-F","Cloria Beloeil","400, rue Serge Pépin, Beloeil","allonger Laize jusqu'a tapis ","","","","","","","","","","","93","FALSE","","","","","",""
"","TRUE","FALSE","0$","18 février","18h","","Sunlife ","1155 Metcalfe ","Lucie ","","","","","tapis fournis par client, grandeur et service a confirmer Secteur Café","","","","","","","","","","","","",""
"","FALSE","FALSE","0$","14 mars","","","Windsor ","1199 Peel ","Lucie ","","","","","Terminer sous sol secteur asc ","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","3117","11 janvier","7h-17h","","1001 Robert-Bourassa","1001 Robert-Bourassa","Shona Tep","","","","","passage fait , manque asc prevu sur le plan (deja installer) , tapis sur place dock ","","19","200","2","2","1550","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","TRUE","TRUE","3 139$","23 janvier","10h","","SDC 2200 Terry Fox","2200, rue Terry Fox, Laval","Jocelyne Aswad","","","","","125 transp    À voir avec Guylaine, déplacement en décembre sans pouvoir travailler, pas d'espace de coupe et ascenseur brisé. Déplacement hier pour apprendre que l'installation est reportée à l'hiver, tapis laisser sur place.Preparer tapis a l'entrepot pas d'espace de coupe /deplacement / pas acces","","5","","3","","459","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","TRUE","TRUE","","","","10802-F","Association 5955 Wilderton","5955, ave Wilderton, Outremont","Marie Heisler","","9-13","31145","1","","","4","","2","","98","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","FALSE","FALSE","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","FALSE","","","","","",""
